Transaction ID,Date,Customer ID,Gender,Age,Product Category,Quantity,Price per Unit,Total Amount
405,2024-10-31,CUST716,Male,51,Food,5,30,150
406,2024-05-20,CUST247,Male,50,Clothing,3,500,1500
407,2024-06-01,CUST368,Male,51,Sports,1,200,200
408,2024-10-02,CUST334,Male,64,Electronics,5,50,250
409,2024-09-24,CUST500,Male,35,Beauty,3,50,150
410,2024-12-09,CUST726,Female,47,Food,3,30,90
411,2024-11-22,CUST155,Female,64,Beauty,1,20,20
412,2024-03-18,CUST579,Female,47,Food,2,30,60
413,2024-05-31,CUST676,Male,62,Sports,4,50,200
414,2024-10-30,CUST403,Male,62,Clothing,1,500,500
415,2024-03-29,CUST202,Female,39,Beauty,2,30,60
416,2024-03-05,CUST742,Female,55,Electronics,4,30,120
417,2024-11-18,CUST705,Female,18,Clothing,1,100,100
418,2024-06-05,CUST411,Female,23,Electronics,3,30,90
419,2024-11-27,CUST290,Male,44,Sports,5,50,250
420,2024-06-05,CUST010,Female,45,Sports,4,200,800
421,2024-06-04,CUST687,Female,26,Beauty,3,30,90
422,2024-09-16,CUST565,Female,21,Food,1,10,10
423,2024-10-30,CUST490,Female,27,Beauty,5,30,150
424,2024-09-05,CUST206,Male,28,Beauty,2,20,40
425,2024-11-07,CUST440,Female,49,Food,3,30,90
426,2024-09-20,CUST621,Male,43,Food,5,30,150
427,2024-02-07,CUST195,Female,36,Sports,2,200,400
428,2024-09-27,CUST636,Female,41,Clothing,2,500,1000
429,2024-09-10,CUST248,Male,33,Clothing,1,500,500
430,2024-05-17,CUST043,Male,62,Clothing,3,100,300
431,2024-01-31,CUST177,Male,34,Food,4,30,120
432,2024-11-11,CUST417,Male,32,Sports,4,200,800
433,2024-03-27,CUST091,Female,54,Clothing,3,500,1500
434,2024-02-08,CUST002,Female,24,Food,3,10,30
435,2024-07-14,CUST750,Male,31,Sports,2,100,200
436,2024-03-02,CUST201,Female,63,Sports,5,200,1000
437,2024-05-18,CUST715,Male,37,Beauty,1,20,20
438,2024-06-19,CUST274,Male,37,Sports,4,50,200
439,2024-09-04,CUST214,Female,53,Food,3,30,90
440,2024-12-07,CUST248,Male,46,Electronics,1,500,500
441,2024-05-24,CUST283,Female,28,Clothing,2,500,1000
442,2024-12-18,CUST355,Male,32,Electronics,5,30,150
443,2024-05-19,CUST707,Female,38,Beauty,4,30,120
444,2024-10-11,CUST657,Female,30,Clothing,1,500,500
445,2024-08-06,CUST233,Male,36,Sports,5,50,250
446,2024-05-16,CUST227,Male,48,Clothing,3,100,300
447,2024-08-23,CUST614,Male,28,Electronics,5,50,250
448,2024-09-24,CUST396,Female,50,Food,3,20,60
449,2024-05-31,CUST635,Male,49,Food,4,10,40
450,2024-02-12,CUST782,Female,24,Beauty,4,50,200
451,2024-10-06,CUST797,Female,35,Electronics,3,100,300
452,2024-10-23,CUST457,Female,25,Electronics,5,50,250
453,2024-05-16,CUST362,Male,56,Sports,2,100,200
454,2024-12-15,CUST401,Female,36,Electronics,3,30,90
455,2024-08-17,CUST127,Male,23,Beauty,1,30,30
456,2024-06-09,CUST286,Female,49,Beauty,4,50,200
457,2024-04-26,CUST648,Male,44,Electronics,2,30,60
458,2024-04-24,CUST307,Male,36,Food,5,20,100
459,2024-08-31,CUST788,Female,61,Electronics,3,500,1500
460,2024-12-18,CUST332,Female,55,Sports,5,200,1000
461,2024-04-15,CUST740,Male,37,Food,3,30,90
462,2024-07-25,CUST056,Male,46,Clothing,2,200,400
463,2024-06-09,CUST601,Male,24,Electronics,4,50,200
464,2024-10-28,CUST190,Male,41,Electronics,3,50,150
465,2024-12-21,CUST176,Female,35,Electronics,4,500,2000
466,2024-11-25,CUST683,Female,48,Clothing,2,100,200
467,2024-07-15,CUST634,Female,42,Beauty,1,20,20
468,2024-04-18,CUST773,Male,52,Beauty,3,30,90
469,2024-04-12,CUST161,Male,18,Beauty,5,30,150
470,2024-02-04,CUST382,Male,57,Food,2,30,60
471,2024-04-04,CUST795,Male,49,Food,2,10,20
472,2024-03-08,CUST427,Female,40,Clothing,2,100,200
473,2024-11-25,CUST534,Male,25,Clothing,2,200,400
474,2024-03-18,CUST075,Female,43,Electronics,4,500,2000
475,2024-06-07,CUST339,Female,33,Beauty,3,30,90
476,2024-04-10,CUST020,Male,55,Beauty,4,50,200
477,2024-09-17,CUST432,Female,36,Beauty,2,20,40
478,2024-05-28,CUST318,Male,25,Sports,2,50,100
479,2024-06-07,CUST267,Male,47,Clothing,2,100,200
480,2024-06-30,CUST077,Male,52,Clothing,5,200,1000
481,2024-08-25,CUST463,Male,53,Beauty,2,20,40
482,2024-12-26,CUST520,Female,23,Electronics,1,100,100
483,2024-07-05,CUST038,Male,28,Electronics,5,30,150
484,2024-12-11,CUST194,Female,39,Beauty,3,50,150
485,2024-06-26,CUST351,Male,33,Clothing,2,500,1000
486,2024-06-11,CUST273,Female,27,Electronics,3,100,300
487,2024-08-20,CUST740,Male,64,Beauty,2,50,100
488,2024-07-05,CUST398,Female,58,Clothing,2,100,200
489,2024-06-24,CUST215,Male,37,Electronics,2,30,60
490,2024-11-28,CUST647,Female,31,Food,2,20,40
491,2024-12-06,CUST118,Female,23,Clothing,1,500,500
492,2024-12-11,CUST439,Female,63,Electronics,1,500,500
493,2024-08-27,CUST530,Male,59,Clothing,2,200,400
494,2024-12-21,CUST406,Male,54,Beauty,4,20,80
495,2024-03-16,CUST153,Female,39,Electronics,4,30,120
496,2024-05-02,CUST438,Male,47,Sports,4,100,400
497,2024-10-10,CUST315,Male,61,Food,3,20,60
498,2024-12-09,CUST334,Male,25,Food,5,20,100
499,2024-05-10,CUST647,Male,59,Beauty,2,20,40
500,2024-07-11,CUST689,Male,53,Clothing,4,200,800
501,2024-04-15,CUST290,Female,22,Clothing,1,500,500
502,2024-05-19,CUST630,Male,38,Clothing,2,100,200
503,2024-06-23,CUST525,Female,52,Beauty,3,20,60
504,2024-08-31,CUST258,Female,57,Electronics,2,30,60
505,2024-10-07,CUST593,Male,44,Food,3,10,30
506,2024-12-16,CUST663,Female,61,Electronics,2,30,60
507,2024-08-07,CUST651,Female,25,Electronics,5,30,150
508,2024-10-10,CUST027,Female,46,Clothing,1,100,100
509,2024-04-21,CUST676,Female,64,Food,4,20,80
510,2024-05-23,CUST468,Male,48,Sports,4,200,800
511,2024-05-19,CUST051,Male,56,Food,1,20,20
512,2024-10-18,CUST349,Male,30,Beauty,2,50,100
513,2024-10-25,CUST084,Male,54,Sports,4,200,800
514,2024-06-14,CUST187,Male,39,Sports,2,100,200
515,2024-07-19,CUST665,Female,37,Sports,3,100,300
516,2024-05-18,CUST748,Male,51,Food,3,10,30
517,2024-10-08,CUST543,Female,57,Clothing,5,100,500
518,2024-02-25,CUST139,Female,60,Electronics,2,500,1000
519,2024-04-19,CUST357,Male,60,Food,1,30,30
520,2024-09-16,CUST273,Female,32,Food,4,20,80
521,2024-05-20,CUST157,Female,22,Beauty,3,50,150
522,2024-12-29,CUST432,Female,33,Sports,1,50,50
523,2024-03-09,CUST532,Female,36,Food,2,30,60
524,2024-06-12,CUST226,Female,32,Food,3,30,90
525,2024-11-23,CUST561,Male,18,Beauty,3,30,90
526,2024-01-09,CUST138,Female,20,Sports,5,100,500
527,2024-08-22,CUST029,Female,55,Electronics,2,100,200
528,2024-05-10,CUST128,Male,28,Electronics,1,100,100
529,2024-09-07,CUST260,Female,23,Sports,2,100,200
530,2024-03-08,CUST470,Male,53,Clothing,3,500,1500
531,2024-05-01,CUST679,Female,22,Beauty,4,20,80
532,2024-10-15,CUST241,Female,54,Clothing,5,100,500
533,2024-03-10,CUST142,Female,36,Clothing,2,100,200
534,2024-09-15,CUST183,Male,23,Food,1,30,30
535,2024-01-20,CUST564,Female,36,Food,3,20,60
536,2024-12-03,CUST621,Female,40,Clothing,1,100,100
537,2024-01-04,CUST753,Female,42,Sports,1,200,200
538,2024-03-10,CUST611,Female,42,Beauty,4,20,80
539,2024-10-21,CUST297,Female,49,Food,2,20,40
540,2024-02-09,CUST695,Male,39,Clothing,1,100,100
541,2024-02-06,CUST259,Male,50,Clothing,1,100,100
542,2024-08-14,CUST353,Female,39,Beauty,3,50,150
543,2024-09-19,CUST519,Male,38,Electronics,3,50,150
544,2024-04-24,CUST238,Male,25,Clothing,5,100,500
545,2024-01-09,CUST177,Male,31,Sports,5,100,500
546,2024-07-26,CUST693,Male,41,Sports,4,200,800
547,2024-03-12,CUST486,Female,62,Beauty,2,30,60
548,2024-11-25,CUST667,Female,56,Sports,4,50,200
549,2024-12-28,CUST590,Male,25,Clothing,4,200,800
550,2024-01-12,CUST652,Male,50,Food,1,10,10
551,2024-03-14,CUST419,Male,39,Electronics,2,50,100
552,2024-10-08,CUST372,Female,26,Clothing,5,100,500
553,2024-07-21,CUST682,Female,34,Clothing,2,200,400
554,2024-09-05,CUST039,Female,56,Electronics,2,500,1000
555,2024-08-21,CUST484,Female,59,Clothing,5,500,2500
556,2024-12-30,CUST684,Female,42,Food,1,20,20
557,2024-10-15,CUST476,Male,34,Clothing,2,200,400
558,2024-12-26,CUST557,Female,36,Electronics,4,100,400
559,2024-04-01,CUST595,Female,30,Sports,3,100,300
560,2024-01-18,CUST397,Female,47,Clothing,3,500,1500
561,2024-07-08,CUST695,Male,38,Food,2,20,40
562,2024-03-21,CUST798,Female,27,Food,1,30,30
563,2024-03-02,CUST186,Female,29,Sports,1,50,50
564,2024-01-17,CUST341,Female,28,Beauty,5,20,100
565,2024-05-15,CUST738,Female,50,Beauty,3,20,60
566,2024-01-23,CUST619,Female,47,Electronics,1,30,30
567,2024-06-20,CUST619,Male,31,Sports,4,200,800
568,2024-04-21,CUST669,Male,32,Beauty,5,30,150
569,2024-04-19,CUST390,Female,20,Beauty,5,20,100
570,2024-04-17,CUST161,Female,55,Clothing,2,100,200
571,2024-02-18,CUST477,Female,44,Beauty,1,30,30
572,2024-08-26,CUST716,Male,29,Beauty,5,30,150
573,2024-06-19,CUST481,Male,50,Sports,2,200,400
574,2024-11-27,CUST531,Female,21,Electronics,3,50,150
575,2024-11-08,CUST179,Female,25,Electronics,2,500,1000
576,2024-11-08,CUST270,Female,62,Clothing,5,500,2500
577,2024-10-28,CUST407,Female,36,Sports,4,200,800
578,2024-12-26,CUST572,Male,64,Food,1,20,20
579,2024-08-03,CUST280,Male,53,Beauty,1,50,50
580,2024-08-27,CUST608,Male,61,Beauty,4,30,120
581,2024-07-12,CUST406,Male,62,Clothing,5,500,2500
582,2024-01-09,CUST184,Female,21,Beauty,1,20,20
583,2024-06-26,CUST463,Female,23,Clothing,1,200,200
584,2024-07-17,CUST398,Female,55,Clothing,5,100,500
585,2024-06-10,CUST145,Male,28,Beauty,5,20,100
586,2024-01-05,CUST568,Male,50,Food,4,30,120
587,2024-02-23,CUST277,Female,32,Sports,1,50,50
588,2024-12-21,CUST472,Female,19,Clothing,1,500,500
589,2024-09-27,CUST560,Male,38,Beauty,2,50,100
590,2024-01-25,CUST518,Female,27,Clothing,2,200,400
591,2024-07-12,CUST540,Female,24,Clothing,3,100,300
592,2024-07-21,CUST170,Female,38,Electronics,4,500,2000
593,2024-06-19,CUST198,Female,19,Food,3,10,30
594,2024-07-23,CUST600,Female,51,Clothing,2,500,1000
595,2024-10-08,CUST746,Female,43,Sports,4,200,800
596,2024-06-20,CUST186,Female,55,Clothing,2,200,400
597,2024-09-08,CUST106,Female,62,Electronics,4,500,2000
598,2024-08-17,CUST763,Female,51,Beauty,2,30,60
599,2024-06-18,CUST299,Female,22,Clothing,2,500,1000
600,2024-12-06,CUST775,Male,62,Clothing,1,100,100
601,2024-12-14,CUST595,Male,41,Food,4,20,80
602,2024-08-17,CUST446,Female,39,Food,4,30,120
603,2024-02-26,CUST789,Female,20,Electronics,1,500,500
604,2024-04-17,CUST127,Male,18,Electronics,1,30,30
605,2024-08-02,CUST053,Female,41,Clothing,3,500,1500
606,2024-02-12,CUST290,Female,62,Food,3,20,60
607,2024-11-13,CUST238,Male,50,Sports,2,100,200
608,2024-08-21,CUST714,Male,38,Sports,1,200,200
609,2024-10-09,CUST296,Female,54,Food,3,10,30
610,2024-07-11,CUST518,Female,56,Sports,4,100,400
611,2024-04-27,CUST053,Male,37,Food,4,10,40
612,2024-11-18,CUST094,Male,31,Beauty,2,50,100
613,2024-05-01,CUST583,Female,49,Sports,1,100,100
614,2024-12-04,CUST217,Female,51,Sports,1,100,100
615,2024-08-18,CUST347,Male,44,Clothing,3,100,300
616,2024-12-14,CUST138,Female,46,Beauty,3,20,60
617,2024-08-21,CUST415,Female,62,Food,2,20,40
618,2024-08-29,CUST255,Male,41,Food,3,30,90
619,2024-11-11,CUST499,Male,52,Beauty,3,50,150
620,2024-05-02,CUST225,Female,59,Clothing,3,200,600
621,2024-11-03,CUST606,Male,51,Electronics,1,100,100
622,2024-06-22,CUST344,Male,62,Beauty,4,50,200
623,2024-12-27,CUST198,Female,47,Sports,3,100,300
624,2024-08-20,CUST002,Male,62,Sports,3,200,600
625,2024-01-05,CUST220,Male,30,Food,5,30,150
626,2024-03-05,CUST191,Female,25,Clothing,1,200,200
627,2024-01-09,CUST416,Male,57,Clothing,3,100,300
628,2024-05-05,CUST186,Female,33,Sports,1,50,50
629,2024-05-02,CUST515,Male,38,Food,1,30,30
630,2024-02-02,CUST368,Male,52,Electronics,5,30,150
631,2024-08-14,CUST245,Female,34,Electronics,2,30,60
632,2024-11-03,CUST767,Male,32,Electronics,3,30,90
633,2024-03-03,CUST727,Female,47,Clothing,3,100,300
634,2024-02-07,CUST038,Female,19,Electronics,1,500,500
635,2024-07-30,CUST461,Female,45,Sports,5,100,500
636,2024-05-01,CUST135,Female,42,Clothing,3,500,1500
637,2024-04-05,CUST300,Male,42,Food,1,10,10
638,2024-01-09,CUST462,Male,31,Clothing,2,200,400
639,2024-06-23,CUST519,Male,31,Sports,5,100,500
640,2024-01-13,CUST306,Female,21,Sports,1,50,50
641,2024-05-26,CUST719,Female,45,Food,5,20,100
642,2024-09-06,CUST312,Male,24,Electronics,5,100,500
643,2024-08-01,CUST571,Female,45,Sports,2,50,100
644,2024-01-27,CUST537,Male,48,Food,5,10,50
645,2024-11-27,CUST724,Male,50,Electronics,3,30,90
646,2024-10-26,CUST011,Male,48,Clothing,4,500,2000
647,2024-05-10,CUST574,Male,31,Beauty,4,20,80
648,2024-05-11,CUST185,Female,52,Food,1,10,10
649,2024-02-07,CUST232,Male,45,Clothing,2,500,1000
650,2024-03-14,CUST012,Male,29,Beauty,5,50,250
651,2024-06-24,CUST264,Female,53,Food,4,30,120
652,2024-07-24,CUST045,Male,61,Electronics,4,500,2000
653,2024-06-02,CUST110,Male,30,Beauty,1,50,50
654,2024-04-21,CUST653,Male,49,Electronics,2,100,200
655,2024-10-13,CUST268,Male,44,Sports,4,200,800
656,2024-02-17,CUST430,Female,53,Food,5,20,100
657,2024-12-08,CUST382,Male,32,Sports,3,200,600
658,2024-01-18,CUST167,Male,23,Electronics,2,50,100
659,2024-12-15,CUST757,Female,30,Beauty,1,30,30
660,2024-06-10,CUST602,Female,46,Clothing,1,100,100
661,2024-08-07,CUST676,Male,55,Food,3,30,90
662,2024-05-12,CUST522,Female,24,Beauty,5,50,250
663,2024-11-01,CUST415,Female,28,Clothing,2,500,1000
664,2024-11-20,CUST075,Male,22,Electronics,5,100,500
665,2024-04-12,CUST620,Female,61,Sports,4,50,200
666,2024-11-06,CUST104,Male,37,Sports,5,200,1000
667,2024-09-13,CUST467,Female,21,Clothing,4,100,400
668,2024-05-25,CUST545,Male,40,Electronics,5,50,250
669,2024-12-11,CUST645,Male,63,Electronics,1,50,50
670,2024-02-26,CUST745,Male,64,Beauty,1,20,20
671,2024-02-26,CUST716,Female,28,Food,2,20,40
672,2024-07-04,CUST032,Male,26,Food,1,30,30
673,2024-02-13,CUST182,Male,40,Food,3,30,90
674,2024-09-13,CUST773,Male,31,Clothing,4,200,800
675,2024-10-24,CUST739,Female,56,Food,4,30,120
676,2024-05-16,CUST207,Female,48,Beauty,4,30,120
677,2024-05-20,CUST288,Female,36,Electronics,4,100,400
678,2024-07-23,CUST282,Male,45,Electronics,1,50,50
679,2024-07-08,CUST689,Male,56,Beauty,2,50,100
680,2024-01-23,CUST476,Female,53,Food,2,10,20
681,2024-10-10,CUST538,Male,42,Beauty,4,30,120
682,2024-05-13,CUST767,Female,36,Electronics,1,100,100
683,2024-11-06,CUST786,Female,20,Beauty,1,20,20
684,2024-03-06,CUST793,Female,26,Food,4,30,120
685,2024-11-03,CUST137,Male,59,Sports,5,100,500
686,2024-05-22,CUST196,Male,43,Beauty,3,20,60
687,2024-05-12,CUST690,Male,43,Beauty,4,20,80
688,2024-08-15,CUST642,Male,22,Electronics,1,100,100
689,2024-02-25,CUST793,Male,36,Electronics,4,100,400
690,2024-05-14,CUST106,Female,25,Beauty,1,20,20
691,2024-01-27,CUST155,Female,25,Beauty,3,50,150
692,2024-03-13,CUST081,Female,61,Electronics,2,30,60
693,2024-11-26,CUST582,Female,50,Food,1,10,10
694,2024-03-31,CUST705,Male,55,Sports,3,100,300
695,2024-05-09,CUST110,Female,57,Food,2,30,60
696,2024-08-15,CUST414,Female,48,Beauty,2,50,100
697,2024-08-11,CUST566,Female,42,Electronics,4,500,2000
698,2024-05-14,CUST040,Male,37,Clothing,4,200,800
699,2024-11-21,CUST711,Male,42,Sports,4,100,400
700,2024-12-24,CUST752,Male,37,Food,3,20,60
701,2024-05-19,CUST606,Female,46,Sports,5,200,1000
702,2024-02-11,CUST754,Male,44,Sports,5,50,250
703,2024-01-20,CUST584,Male,39,Clothing,2,500,1000
704,2024-09-10,CUST106,Female,59,Clothing,3,200,600
705,2024-12-09,CUST613,Male,37,Clothing,4,500,2000
706,2024-09-24,CUST737,Male,37,Electronics,4,50,200
707,2024-01-13,CUST588,Female,49,Beauty,1,50,50
708,2024-01-19,CUST016,Male,45,Clothing,5,200,1000
709,2024-04-29,CUST440,Male,30,Beauty,4,50,200
710,2024-08-08,CUST282,Male,24,Electronics,4,500,2000
711,2024-08-29,CUST286,Female,42,Sports,5,100,500
712,2024-08-31,CUST419,Male,54,Sports,4,200,800
713,2024-01-23,CUST344,Female,37,Food,3,10,30
714,2024-02-16,CUST516,Male,48,Beauty,2,30,60
715,2024-07-09,CUST364,Male,26,Food,4,20,80
716,2024-12-10,CUST765,Female,44,Electronics,4,50,200
717,2024-03-12,CUST115,Female,55,Beauty,4,50,200
718,2024-11-07,CUST430,Female,61,Clothing,2,500,1000
719,2024-11-11,CUST334,Female,38,Food,1,30,30
720,2024-03-17,CUST545,Male,40,Food,2,20,40
721,2024-07-21,CUST410,Male,57,Food,3,10,30
722,2024-02-24,CUST536,Male,51,Beauty,1,20,20
723,2024-07-28,CUST773,Male,52,Beauty,5,30,150
724,2024-04-11,CUST015,Female,46,Beauty,5,50,250
725,2024-10-23,CUST029,Male,33,Clothing,4,200,800
726,2024-02-09,CUST199,Male,38,Electronics,2,500,1000
727,2024-08-30,CUST405,Male,19,Sports,3,100,300
728,2024-08-04,CUST007,Female,56,Food,2,30,60
729,2024-02-29,CUST090,Male,55,Clothing,3,500,1500
730,2024-03-16,CUST360,Male,20,Electronics,4,500,2000
731,2024-07-24,CUST153,Male,43,Food,3,20,60
732,2024-10-21,CUST795,Female,50,Beauty,4,30,120
733,2024-08-17,CUST597,Female,58,Food,2,30,60
734,2024-12-02,CUST740,Male,53,Sports,3,100,300
735,2024-06-19,CUST397,Male,51,Beauty,4,20,80
736,2024-02-03,CUST690,Male,51,Sports,5,100,500
737,2024-10-20,CUST326,Male,21,Sports,5,200,1000
738,2024-03-31,CUST006,Male,46,Electronics,1,100,100
739,2024-02-11,CUST583,Female,28,Clothing,4,100,400
740,2024-06-11,CUST311,Male,23,Electronics,5,100,500
741,2024-10-13,CUST033,Female,60,Sports,5,100,500
742,2024-05-08,CUST586,Female,19,Beauty,4,50,200
743,2024-07-10,CUST328,Female,29,Beauty,3,50,150
744,2024-08-03,CUST296,Male,25,Clothing,3,100,300
745,2024-09-15,CUST668,Male,28,Food,3,30,90
746,2024-12-19,CUST758,Female,43,Beauty,2,30,60
747,2024-08-08,CUST490,Male,40,Food,1,30,30
748,2024-05-10,CUST190,Male,31,Electronics,2,100,200
749,2024-07-07,CUST212,Female,52,Sports,3,100,300
750,2024-10-05,CUST775,Female,28,Electronics,3,100,300
751,2024-08-13,CUST503,Female,61,Beauty,4,30,120
752,2024-11-22,CUST685,Female,63,Electronics,4,100,400
753,2024-11-21,CUST150,Male,37,Clothing,1,500,500
754,2024-09-05,CUST278,Male,37,Food,4,20,80
755,2024-08-20,CUST767,Male,25,Food,1,20,20
756,2024-04-29,CUST565,Female,32,Sports,2,100,200
757,2024-05-17,CUST079,Male,56,Electronics,4,50,200
758,2024-05-26,CUST784,Male,57,Beauty,4,20,80
759,2024-01-27,CUST010,Female,34,Food,3,10,30
760,2024-08-24,CUST431,Male,40,Beauty,2,20,40
761,2024-04-29,CUST184,Female,23,Sports,5,100,500
762,2024-05-06,CUST255,Female,49,Clothing,4,200,800
763,2024-11-11,CUST203,Female,62,Food,5,10,50
764,2024-10-05,CUST036,Male,58,Clothing,1,200,200
765,2024-05-09,CUST554,Female,51,Electronics,4,500,2000
766,2024-05-21,CUST714,Female,33,Food,5,10,50
767,2024-07-24,CUST087,Male,36,Beauty,3,30,90
768,2024-05-09,CUST531,Female,21,Food,4,30,120
769,2024-12-27,CUST113,Male,33,Beauty,5,50,250
770,2024-03-11,CUST780,Male,34,Food,5,20,100
771,2024-05-21,CUST496,Male,51,Electronics,2,100,200
772,2024-04-07,CUST730,Male,35,Clothing,4,100,400
773,2024-06-29,CUST244,Female,39,Sports,2,50,100
774,2024-08-19,CUST571,Female,18,Beauty,5,20,100
775,2024-07-26,CUST687,Male,51,Food,5,10,50
776,2024-07-22,CUST451,Male,56,Electronics,4,50,200
777,2024-03-14,CUST465,Female,52,Clothing,1,100,100
778,2024-12-13,CUST775,Male,56,Beauty,3,20,60
779,2024-10-01,CUST276,Male,59,Sports,3,100,300
780,2024-02-04,CUST251,Female,62,Electronics,3,50,150
781,2024-11-29,CUST771,Male,60,Sports,5,50,250
782,2024-03-26,CUST444,Female,42,Electronics,5,100,500
783,2024-04-24,CUST752,Female,55,Clothing,3,200,600
784,2024-06-13,CUST672,Male,38,Food,4,20,80
785,2024-07-17,CUST153,Female,51,Food,4,30,120
786,2024-10-28,CUST160,Male,54,Electronics,4,100,400
787,2024-11-05,CUST052,Female,30,Food,3,20,60
788,2024-10-07,CUST573,Female,46,Food,5,30,150
789,2024-04-10,CUST248,Female,25,Electronics,5,100,500
790,2024-06-25,CUST716,Female,48,Clothing,4,200,800
791,2024-08-18,CUST735,Female,30,Beauty,1,30,30
792,2024-05-14,CUST304,Male,28,Electronics,3,50,150
793,2024-01-17,CUST368,Female,42,Sports,4,200,800
794,2024-03-15,CUST208,Female,47,Food,5,20,100
795,2024-09-26,CUST295,Male,26,Food,5,10,50
796,2024-10-29,CUST486,Female,50,Electronics,4,100,400
797,2024-11-02,CUST481,Male,62,Beauty,1,30,30
798,2024-07-25,CUST628,Female,27,Clothing,3,500,1500
799,2024-10-29,CUST522,Male,37,Beauty,3,50,150
800,2024-01-08,CUST034,Female,48,Clothing,3,500,1500
801,2024-04-10,CUST109,Female,46,Clothing,5,200,1000
802,2024-04-19,CUST141,Male,55,Sports,4,100,400
803,2024-02-18,CUST408,Female,32,Food,4,20,80
804,2024-04-28,CUST754,Male,18,Sports,2,50,100
805,2024-12-02,CUST083,Male,41,Clothing,2,500,1000
806,2024-11-20,CUST223,Female,35,Beauty,4,30,120
807,2024-08-18,CUST248,Female,40,Sports,1,200,200
808,2024-11-14,CUST780,Female,18,Food,2,10,20
