Transaction ID,Date,Customer ID,Gender,Age,Product Category,Quantity,Price per Unit,Total Amount
1604,2024-09-14,CUST309,Female,21,Beauty,2,20,40
1605,2024-05-03,CUST684,Male,35,Food,5,20,100
1606,2024-11-14,CUST794,Male,41,Sports,2,100,200
1607,2024-07-05,CUST157,Male,33,Beauty,4,20,80
1608,2024-10-05,CUST660,Female,47,Beauty,2,30,60
1609,2024-06-23,CUST148,Male,47,Clothing,3,200,600
1610,2024-07-03,CUST749,Female,21,Beauty,3,50,150
1611,2024-09-18,CUST363,Female,48,Sports,4,100,400
1612,2024-04-04,CUST451,Male,52,Clothing,5,500,2500
1613,2024-01-06,CUST143,Male,20,Sports,3,200,600
1614,2024-09-25,CUST395,Female,52,Beauty,4,50,200
1615,2024-09-22,CUST113,Male,29,Beauty,5,50,250
1616,2024-12-03,CUST437,Male,62,Electronics,2,100,200
1617,2024-03-09,CUST395,Male,39,Sports,4,50,200
1618,2024-11-04,CUST580,Male,34,Clothing,3,200,600
1619,2024-09-17,CUST605,Male,19,Electronics,3,500,1500
1620,2024-11-28,CUST525,Female,31,Sports,2,50,100
1621,2024-09-03,CUST693,Male,47,Clothing,4,200,800
1622,2024-10-06,CUST061,Female,27,Clothing,1,500,500
1623,2024-11-19,CUST201,Female,21,Food,1,10,10
1624,2024-10-06,CUST070,Male,44,Food,3,10,30
1625,2024-10-29,CUST461,Male,61,Electronics,4,100,400
1626,2024-12-22,CUST089,Male,41,Electronics,4,50,200
1627,2024-04-23,CUST617,Female,40,Food,2,20,40
1628,2024-01-16,CUST442,Male,26,Food,3,30,90
1629,2024-05-27,CUST188,Female,59,Electronics,4,500,2000
1630,2024-04-02,CUST390,Female,58,Food,4,10,40
1631,2024-02-02,CUST777,Female,23,Clothing,3,500,1500
1632,2024-03-17,CUST282,Female,53,Food,1,20,20
1633,2024-05-01,CUST102,Female,40,Electronics,4,100,400
1634,2024-05-02,CUST309,Female,59,Food,3,10,30
1635,2024-09-06,CUST059,Female,61,Clothing,4,500,2000
1636,2024-01-18,CUST726,Male,35,Beauty,2,20,40
1637,2024-08-24,CUST459,Female,59,Beauty,1,50,50
1638,2024-06-23,CUST635,Male,33,Beauty,3,50,150
1639,2024-04-03,CUST019,Female,37,Clothing,4,100,400
1640,2024-07-31,CUST477,Male,32,Sports,5,50,250
1641,2024-04-12,CUST436,Male,33,Sports,2,200,400
1642,2024-11-13,CUST770,Male,18,Electronics,2,100,200
1643,2024-05-22,CUST800,Female,28,Clothing,2,100,200
1644,2024-02-19,CUST096,Male,52,Electronics,4,100,400
1645,2024-07-06,CUST571,Female,61,Sports,4,50,200
1646,2024-09-18,CUST003,Male,63,Beauty,2,50,100
1647,2024-12-18,CUST329,Female,30,Clothing,4,200,800
1648,2024-01-07,CUST584,Male,64,Clothing,3,200,600
1649,2024-11-13,CUST192,Male,47,Clothing,4,200,800
1650,2024-01-02,CUST559,Female,42,Sports,2,50,100
1651,2024-02-12,CUST700,Male,54,Food,1,30,30
1652,2024-03-18,CUST306,Male,56,Sports,3,200,600
1653,2024-05-31,CUST411,Male,20,Electronics,2,100,200
1654,2024-01-10,CUST642,Male,62,Clothing,2,500,1000
1655,2024-04-05,CUST102,Female,37,Clothing,2,100,200
1656,2024-08-28,CUST163,Male,57,Food,3,20,60
1657,2024-07-28,CUST559,Female,51,Electronics,1,100,100
1658,2024-10-12,CUST211,Female,37,Food,3,20,60
1659,2024-07-30,CUST586,Female,62,Sports,1,200,200
1660,2024-09-29,CUST189,Male,44,Sports,3,50,150
1661,2024-02-16,CUST589,Male,35,Food,1,30,30
1662,2024-08-28,CUST285,Male,43,Beauty,1,20,20
1663,2024-05-12,CUST115,Male,27,Food,1,30,30
1664,2024-11-17,CUST600,Male,54,Food,1,10,10
1665,2024-01-05,CUST372,Male,26,Electronics,4,100,400
1666,2024-01-01,CUST095,Male,37,Sports,1,200,200
1667,2024-09-19,CUST321,Male,46,Food,4,30,120
1668,2024-04-28,CUST202,Female,33,Sports,5,100,500
1669,2024-07-17,CUST152,Female,51,Clothing,5,200,1000
1670,2024-08-20,CUST338,Female,61,Beauty,3,50,150
1671,2024-05-30,CUST680,Male,31,Electronics,5,500,2500
1672,2024-11-08,CUST520,Female,41,Sports,4,50,200
1673,2024-11-26,CUST741,Male,32,Sports,1,100,100
1674,2024-05-10,CUST034,Male,61,Beauty,2,20,40
1675,2024-08-24,CUST275,Female,23,Clothing,4,200,800
1676,2024-03-19,CUST331,Male,33,Food,1,10,10
1677,2024-02-28,CUST459,Male,57,Electronics,4,30,120
1678,2024-09-19,CUST148,Male,23,Beauty,5,30,150
1679,2024-08-08,CUST274,Female,20,Clothing,4,200,800
1680,2024-04-02,CUST294,Female,36,Sports,5,200,1000
1681,2024-11-11,CUST664,Female,21,Clothing,2,200,400
1682,2024-09-12,CUST682,Female,33,Beauty,3,30,90
1683,2024-05-27,CUST153,Female,31,Food,4,30,120
1684,2024-01-04,CUST626,Female,44,Electronics,2,50,100
1685,2024-02-19,CUST228,Male,51,Beauty,1,50,50
1686,2024-05-13,CUST162,Male,37,Sports,2,50,100
1687,2024-06-18,CUST673,Female,61,Beauty,3,20,60
1688,2024-09-30,CUST037,Male,43,Beauty,2,30,60
1689,2024-03-06,CUST089,Female,44,Food,4,10,40
1690,2024-09-28,CUST167,Female,39,Electronics,5,50,250
1691,2024-09-12,CUST444,Male,19,Sports,5,100,500
1692,2024-07-08,CUST739,Female,27,Sports,3,100,300
1693,2024-10-02,CUST552,Male,53,Beauty,4,50,200
1694,2024-05-13,CUST624,Female,43,Beauty,4,30,120
1695,2024-01-27,CUST241,Male,44,Clothing,4,200,800
1696,2024-06-30,CUST272,Male,23,Clothing,3,200,600
1697,2024-04-15,CUST650,Male,52,Sports,4,50,200
1698,2024-10-13,CUST689,Female,26,Beauty,3,30,90
1699,2024-11-09,CUST058,Male,45,Electronics,4,500,2000
1700,2024-07-28,CUST068,Female,34,Electronics,3,50,150
1701,2024-07-03,CUST437,Female,28,Electronics,1,30,30
1702,2024-05-23,CUST262,Male,30,Clothing,3,100,300
1703,2024-03-12,CUST689,Female,24,Beauty,4,30,120
1704,2024-11-30,CUST285,Male,35,Beauty,2,50,100
1705,2024-12-27,CUST142,Male,34,Beauty,2,30,60
1706,2024-01-10,CUST319,Male,32,Sports,5,200,1000
1707,2024-06-25,CUST070,Female,36,Food,2,20,40
1708,2024-01-19,CUST288,Male,62,Beauty,4,20,80
1709,2024-03-12,CUST206,Female,21,Clothing,2,100,200
1710,2024-04-06,CUST626,Female,28,Clothing,4,200,800
1711,2024-07-31,CUST789,Male,41,Electronics,1,500,500
1712,2024-05-26,CUST764,Female,36,Food,4,20,80
1713,2024-03-17,CUST799,Male,18,Food,3,20,60
1714,2024-04-05,CUST079,Male,41,Sports,1,100,100
1715,2024-11-13,CUST156,Female,39,Electronics,3,500,1500
1716,2024-09-19,CUST699,Male,29,Sports,5,200,1000
1717,2024-08-18,CUST778,Male,39,Electronics,3,100,300
1718,2024-12-30,CUST299,Male,22,Food,3,10,30
1719,2024-02-25,CUST431,Male,51,Clothing,2,500,1000
1720,2024-12-02,CUST538,Male,22,Beauty,3,20,60
1721,2024-11-24,CUST247,Male,24,Electronics,1,50,50
1722,2024-07-05,CUST417,Male,48,Sports,1,200,200
1723,2024-12-24,CUST730,Male,29,Food,3,30,90
1724,2024-01-17,CUST079,Male,27,Beauty,5,30,150
1725,2024-01-04,CUST374,Female,56,Sports,3,50,150
1726,2024-04-11,CUST090,Female,18,Electronics,4,30,120
1727,2024-11-03,CUST132,Female,43,Beauty,1,30,30
1728,2024-03-06,CUST225,Female,48,Food,5,10,50
1729,2024-01-23,CUST256,Female,61,Electronics,3,100,300
1730,2024-04-01,CUST407,Male,56,Beauty,2,50,100
1731,2024-11-02,CUST439,Female,31,Clothing,5,500,2500
1732,2024-08-08,CUST140,Female,57,Beauty,1,30,30
1733,2024-09-10,CUST232,Male,37,Food,4,30,120
1734,2024-09-29,CUST360,Female,20,Beauty,1,30,30
1735,2024-02-16,CUST119,Female,20,Sports,2,50,100
1736,2024-02-01,CUST668,Female,32,Food,4,20,80
1737,2024-06-26,CUST163,Male,23,Sports,1,200,200
1738,2024-06-10,CUST362,Male,43,Beauty,4,20,80
1739,2024-02-12,CUST755,Female,35,Food,3,10,30
1740,2024-08-28,CUST123,Female,24,Sports,5,100,500
1741,2024-10-29,CUST360,Female,51,Sports,1,200,200
1742,2024-10-18,CUST773,Male,55,Electronics,4,100,400
1743,2024-09-06,CUST043,Male,19,Electronics,2,50,100
1744,2024-07-29,CUST075,Male,33,Food,2,10,20
1745,2024-04-24,CUST332,Female,43,Clothing,3,200,600
1746,2024-04-11,CUST628,Female,44,Electronics,2,500,1000
1747,2024-09-06,CUST279,Male,21,Sports,4,100,400
1748,2024-04-20,CUST018,Female,63,Clothing,3,100,300
1749,2024-06-30,CUST211,Female,47,Sports,4,50,200
1750,2024-08-18,CUST660,Female,45,Food,3,20,60
1751,2024-01-19,CUST672,Female,21,Beauty,3,30,90
1752,2024-04-19,CUST423,Male,32,Electronics,1,50,50
1753,2024-11-15,CUST600,Male,30,Food,1,20,20
1754,2024-11-14,CUST267,Male,54,Electronics,5,50,250
1755,2024-09-04,CUST493,Female,36,Sports,2,100,200
1756,2024-04-07,CUST799,Female,43,Clothing,3,100,300
1757,2024-01-31,CUST041,Male,40,Sports,4,200,800
1758,2024-05-31,CUST591,Female,19,Electronics,4,50,200
1759,2024-08-13,CUST174,Female,50,Beauty,1,30,30
1760,2024-01-23,CUST214,Female,31,Clothing,3,200,600
1761,2024-08-17,CUST286,Female,57,Food,5,30,150
1762,2024-04-06,CUST653,Male,49,Food,4,20,80
1763,2024-09-05,CUST568,Male,51,Electronics,1,50,50
1764,2024-09-07,CUST179,Male,46,Beauty,5,50,250
1765,2024-03-23,CUST752,Male,55,Electronics,5,100,500
1766,2024-08-18,CUST335,Male,30,Sports,5,200,1000
1767,2024-07-17,CUST108,Male,37,Sports,3,100,300
1768,2024-04-28,CUST544,Male,44,Food,2,30,60
1769,2024-02-21,CUST297,Male,29,Food,3,10,30
1770,2024-08-29,CUST178,Female,32,Sports,4,50,200
1771,2024-06-29,CUST393,Female,58,Sports,2,100,200
1772,2024-07-05,CUST540,Male,22,Beauty,1,50,50
1773,2024-09-17,CUST698,Female,25,Food,3,30,90
1774,2024-09-27,CUST471,Female,43,Electronics,4,50,200
1775,2024-01-23,CUST434,Male,38,Clothing,2,500,1000
1776,2024-07-21,CUST679,Female,25,Clothing,2,100,200
1777,2024-12-27,CUST369,Female,52,Sports,1,50,50
1778,2024-04-21,CUST649,Male,26,Sports,4,100,400
1779,2024-11-02,CUST024,Female,22,Clothing,5,200,1000
1780,2024-08-15,CUST528,Female,55,Clothing,5,500,2500
1781,2024-01-31,CUST410,Female,36,Electronics,4,30,120
1782,2024-06-21,CUST157,Male,54,Clothing,4,500,2000
1783,2024-07-21,CUST739,Female,23,Electronics,3,100,300
1784,2024-06-20,CUST420,Female,55,Beauty,1,50,50
1785,2024-04-15,CUST221,Female,32,Beauty,5,20,100
1786,2024-03-08,CUST609,Male,23,Sports,3,50,150
1787,2024-02-02,CUST663,Female,29,Electronics,3,500,1500
1788,2024-06-30,CUST567,Male,31,Beauty,5,30,150
1789,2024-12-27,CUST194,Male,22,Food,1,10,10
1790,2024-04-04,CUST674,Female,44,Beauty,5,20,100
1791,2024-06-30,CUST400,Male,28,Beauty,3,20,60
1792,2024-03-04,CUST324,Female,55,Food,2,30,60
1793,2024-03-22,CUST493,Male,62,Beauty,1,30,30
1794,2024-02-29,CUST241,Male,24,Clothing,3,100,300
1795,2024-02-05,CUST409,Female,30,Clothing,1,100,100
1796,2024-06-30,CUST225,Male,27,Clothing,5,100,500
1797,2024-10-29,CUST368,Male,36,Sports,5,200,1000
1798,2024-11-24,CUST790,Male,53,Beauty,1,50,50
1799,2024-03-31,CUST034,Female,63,Beauty,5,50,250
1800,2024-09-01,CUST392,Male,31,Clothing,3,100,300
1801,2024-01-30,CUST301,Male,50,Electronics,2,500,1000
1802,2024-11-16,CUST089,Female,18,Electronics,2,100,200
1803,2024-07-04,CUST742,Female,52,Electronics,4,30,120
1804,2024-01-24,CUST083,Male,37,Sports,5,100,500
1805,2024-03-24,CUST436,Male,18,Clothing,5,100,500
1806,2024-08-05,CUST187,Male,21,Clothing,5,200,1000
1807,2024-01-28,CUST435,Male,20,Food,3,10,30
1808,2024-06-27,CUST217,Female,59,Clothing,2,200,400
1809,2024-10-16,CUST314,Male,54,Clothing,4,200,800
1810,2024-05-07,CUST221,Male,44,Electronics,4,50,200
1811,2024-11-22,CUST029,Male,27,Clothing,5,100,500
1812,2024-05-01,CUST580,Female,43,Sports,1,50,50
1813,2024-11-17,CUST461,Male,36,Beauty,5,20,100
1814,2024-09-26,CUST538,Female,34,Food,2,10,20
1815,2024-12-07,CUST523,Female,46,Electronics,3,50,150
1816,2024-05-20,CUST597,Male,39,Beauty,1,20,20
1817,2024-08-10,CUST262,Female,59,Beauty,4,30,120
1818,2024-02-16,CUST791,Female,25,Food,4,20,80
1819,2024-10-15,CUST320,Male,37,Beauty,5,20,100
1820,2024-09-25,CUST634,Male,33,Clothing,5,500,2500
1821,2024-07-12,CUST016,Female,31,Beauty,3,30,90
1822,2024-07-26,CUST793,Male,56,Beauty,5,20,100
1823,2024-10-16,CUST309,Female,36,Electronics,4,500,2000
1824,2024-11-23,CUST293,Male,41,Beauty,4,50,200
1825,2024-12-11,CUST613,Male,32,Electronics,3,100,300
1826,2024-01-14,CUST556,Male,30,Clothing,3,200,600
1827,2024-07-06,CUST405,Male,26,Beauty,1,30,30
1828,2024-04-09,CUST534,Male,22,Electronics,2,100,200
1829,2024-06-06,CUST400,Female,58,Sports,4,50,200
1830,2024-05-23,CUST097,Male,58,Sports,1,200,200
1831,2024-06-10,CUST352,Male,18,Clothing,3,200,600
1832,2024-04-21,CUST262,Male,54,Food,4,30,120
1833,2024-07-31,CUST324,Female,33,Sports,1,100,100
1834,2024-04-04,CUST461,Male,41,Beauty,5,30,150
1835,2024-10-07,CUST256,Male,51,Electronics,4,50,200
1836,2024-12-20,CUST395,Female,63,Sports,4,200,800
1837,2024-09-25,CUST243,Female,53,Food,3,20,60
1838,2024-10-13,CUST741,Male,26,Food,3,30,90
1839,2024-06-17,CUST103,Female,31,Clothing,1,100,100
1840,2024-11-25,CUST431,Male,46,Electronics,3,50,150
1841,2024-10-26,CUST282,Male,59,Electronics,5,100,500
1842,2024-10-02,CUST319,Female,42,Sports,4,100,400
1843,2024-12-30,CUST503,Female,29,Clothing,5,100,500
1844,2024-09-02,CUST632,Female,58,Beauty,2,30,60
1845,2024-10-10,CUST680,Female,21,Clothing,3,500,1500
1846,2024-09-12,CUST699,Female,47,Sports,5,200,1000
1847,2024-02-28,CUST159,Female,37,Electronics,5,50,250
1848,2024-05-11,CUST604,Male,34,Beauty,1,50,50
1849,2024-07-03,CUST156,Male,24,Electronics,2,100,200
1850,2024-01-25,CUST799,Male,34,Clothing,2,200,400
1851,2024-08-02,CUST222,Female,43,Electronics,1,50,50
1852,2024-04-07,CUST089,Female,55,Beauty,3,30,90
1853,2024-07-21,CUST512,Male,59,Sports,3,50,150
1854,2024-12-12,CUST192,Female,55,Electronics,4,100,400
1855,2024-10-13,CUST556,Female,26,Sports,4,50,200
1856,2024-11-10,CUST647,Female,30,Electronics,1,30,30
1857,2024-09-07,CUST208,Female,34,Beauty,4,50,200
1858,2024-03-10,CUST355,Male,38,Food,4,10,40
1859,2024-09-24,CUST512,Female,24,Clothing,1,500,500
1860,2024-06-19,CUST252,Female,54,Food,1,10,10
1861,2024-02-19,CUST718,Male,57,Clothing,2,500,1000
1862,2024-06-22,CUST124,Female,24,Sports,2,50,100
1863,2024-10-21,CUST509,Male,52,Sports,2,100,200
1864,2024-08-07,CUST173,Female,24,Sports,4,200,800
1865,2024-10-06,CUST434,Female,23,Food,5,20,100
1866,2024-02-01,CUST440,Female,62,Beauty,4,20,80
1867,2024-11-12,CUST555,Female,45,Clothing,4,100,400
1868,2024-08-25,CUST543,Male,38,Beauty,2,30,60
1869,2024-07-11,CUST255,Female,34,Electronics,3,30,90
1870,2024-02-02,CUST487,Female,36,Electronics,5,30,150
1871,2024-12-21,CUST265,Female,47,Electronics,1,30,30
1872,2024-07-21,CUST734,Male,60,Food,4,30,120
1873,2024-08-12,CUST073,Male,62,Electronics,3,500,1500
1874,2024-12-22,CUST363,Male,28,Electronics,3,30,90
1875,2024-06-18,CUST473,Male,59,Sports,1,100,100
1876,2024-08-12,CUST240,Male,52,Food,1,20,20
1877,2024-10-20,CUST315,Female,63,Clothing,1,100,100
1878,2024-08-05,CUST527,Male,25,Clothing,3,200,600
1879,2024-08-02,CUST207,Female,40,Sports,3,50,150
1880,2024-04-30,CUST620,Male,60,Food,2,10,20
1881,2024-09-11,CUST043,Female,45,Beauty,5,20,100
1882,2024-08-06,CUST027,Female,22,Clothing,5,500,2500
1883,2024-07-27,CUST474,Female,22,Sports,5,200,1000
1884,2024-06-20,CUST151,Female,24,Beauty,3,20,60
1885,2024-10-01,CUST592,Female,57,Electronics,4,50,200
1886,2024-07-15,CUST210,Male,46,Food,4,10,40
1887,2024-06-03,CUST295,Male,26,Electronics,4,50,200
1888,2024-03-07,CUST237,Female,57,Beauty,3,50,150
1889,2024-09-16,CUST072,Female,22,Electronics,1,50,50
1890,2024-12-06,CUST495,Female,59,Beauty,5,50,250
1891,2024-08-22,CUST050,Male,37,Beauty,2,50,100
1892,2024-02-19,CUST060,Female,20,Clothing,5,500,2500
1893,2024-03-09,CUST384,Male,21,Food,2,10,20
1894,2024-11-06,CUST288,Female,46,Food,5,10,50
1895,2024-07-13,CUST252,Male,28,Clothing,3,100,300
1896,2024-07-28,CUST494,Female,35,Beauty,3,20,60
1897,2024-11-18,CUST265,Male,19,Beauty,2,30,60
1898,2024-06-05,CUST795,Male,51,Beauty,4,50,200
1899,2024-12-11,CUST041,Female,62,Beauty,4,30,120
1900,2024-12-04,CUST731,Male,45,Clothing,3,100,300
1901,2024-08-25,CUST784,Male,45,Electronics,2,30,60
1902,2024-12-03,CUST217,Male,42,Food,4,30,120
1903,2024-02-09,CUST233,Male,34,Food,1,30,30
1904,2024-05-31,CUST217,Male,64,Sports,1,50,50
1905,2024-07-08,CUST615,Female,56,Beauty,2,20,40
1906,2024-08-26,CUST691,Female,43,Electronics,4,30,120
1907,2024-01-27,CUST025,Male,32,Beauty,1,30,30
1908,2024-12-11,CUST435,Female,46,Sports,5,100,500
1909,2024-09-14,CUST007,Male,51,Sports,4,200,800
1910,2024-02-22,CUST128,Male,63,Beauty,5,30,150
1911,2024-12-20,CUST022,Female,33,Beauty,5,30,150
1912,2024-07-19,CUST189,Male,25,Food,1,10,10
1913,2024-01-22,CUST639,Male,24,Sports,5,200,1000
1914,2024-01-30,CUST492,Male,26,Clothing,2,500,1000
1915,2024-08-03,CUST242,Male,18,Food,5,20,100
1916,2024-10-30,CUST083,Male,49,Food,3,30,90
1917,2024-10-03,CUST445,Male,47,Beauty,1,30,30
1918,2024-01-04,CUST786,Female,62,Beauty,5,30,150
1919,2024-07-26,CUST579,Female,56,Clothing,5,500,2500
1920,2024-05-28,CUST513,Male,61,Beauty,5,50,250
1921,2024-09-28,CUST431,Male,26,Beauty,4,30,120
1922,2024-06-09,CUST432,Male,59,Beauty,3,30,90
1923,2024-09-25,CUST707,Female,54,Clothing,4,100,400
1924,2024-02-03,CUST374,Male,53,Electronics,1,500,500
1925,2024-01-07,CUST697,Male,43,Beauty,3,30,90
1926,2024-07-27,CUST026,Female,29,Clothing,3,500,1500
1927,2024-01-09,CUST085,Female,18,Sports,2,200,400
1928,2024-11-28,CUST288,Male,60,Beauty,5,30,150
1929,2024-07-29,CUST574,Male,52,Clothing,2,200,400
1930,2024-05-20,CUST029,Male,28,Beauty,2,50,100
1931,2024-10-28,CUST150,Female,51,Clothing,2,100,200
1932,2024-12-16,CUST046,Female,52,Clothing,1,500,500
1933,2024-09-09,CUST078,Female,35,Food,2,10,20
1934,2024-04-16,CUST709,Male,27,Beauty,2,30,60
1935,2024-06-23,CUST308,Male,26,Food,1,30,30
1936,2024-05-27,CUST219,Male,38,Clothing,2,200,400
1937,2024-08-28,CUST688,Male,53,Food,2,30,60
1938,2024-10-13,CUST192,Male,31,Electronics,1,500,500
1939,2024-10-01,CUST008,Female,42,Sports,4,200,800
1940,2024-05-03,CUST259,Male,47,Beauty,4,30,120
1941,2024-12-26,CUST485,Female,19,Clothing,2,500,1000
1942,2024-01-31,CUST491,Female,44,Electronics,3,30,90
1943,2024-11-17,CUST489,Male,40,Sports,5,100,500
1944,2024-01-20,CUST371,Male,35,Clothing,4,200,800
1945,2024-12-28,CUST493,Male,34,Beauty,3,30,90
1946,2024-06-11,CUST123,Female,49,Sports,4,50,200
1947,2024-02-11,CUST728,Male,18,Beauty,2,30,60
1948,2024-02-13,CUST138,Male,24,Food,3,30,90
1949,2024-09-01,CUST720,Male,41,Sports,3,200,600
1950,2024-01-10,CUST417,Male,50,Clothing,3,100,300
1951,2024-07-21,CUST304,Female,19,Clothing,2,200,400
1952,2024-08-13,CUST408,Female,48,Food,5,10,50
1953,2024-08-25,CUST577,Male,43,Clothing,1,200,200
1954,2024-01-29,CUST202,Female,24,Sports,3,200,600
1955,2024-08-07,CUST636,Female,63,Clothing,4,500,2000
1956,2024-12-25,CUST415,Female,43,Clothing,4,500,2000
1957,2024-03-23,CUST624,Male,46,Sports,2,200,400
1958,2024-07-08,CUST242,Female,56,Food,2,20,40
1959,2024-06-27,CUST480,Female,56,Clothing,5,500,2500
1960,2024-07-05,CUST713,Male,35,Sports,1,50,50
1961,2024-09-11,CUST606,Female,36,Electronics,4,50,200
1962,2024-12-08,CUST768,Female,25,Beauty,2,50,100
1963,2024-01-02,CUST123,Female,44,Beauty,4,20,80
1964,2024-06-03,CUST335,Male,60,Electronics,5,500,2500
1965,2024-04-19,CUST641,Male,31,Electronics,2,50,100
1966,2024-06-14,CUST096,Male,27,Sports,3,50,150
1967,2024-02-14,CUST536,Male,62,Food,2,10,20
1968,2024-04-22,CUST320,Female,56,Food,4,30,120
1969,2024-12-08,CUST564,Female,26,Sports,3,200,600
1970,2024-01-29,CUST574,Male,47,Clothing,1,100,100
1971,2024-06-03,CUST371,Female,62,Food,2,10,20
1972,2024-08-30,CUST525,Female,34,Food,5,20,100
1973,2024-02-15,CUST276,Female,30,Electronics,1,100,100
1974,2024-07-12,CUST709,Female,30,Electronics,3,100,300
1975,2024-02-13,CUST297,Male,60,Food,4,10,40
1976,2024-03-09,CUST620,Male,36,Clothing,1,200,200
1977,2024-03-25,CUST717,Male,59,Food,5,10,50
1978,2024-12-12,CUST664,Female,58,Clothing,3,200,600
1979,2024-07-08,CUST268,Female,55,Food,2,30,60
1980,2024-08-14,CUST591,Male,35,Sports,1,100,100
1981,2024-01-13,CUST178,Female,18,Electronics,4,30,120
1982,2024-11-27,CUST736,Male,43,Sports,2,50,100
1983,2024-07-04,CUST538,Female,59,Food,2,30,60
1984,2024-12-08,CUST679,Female,39,Food,1,20,20
1985,2024-04-07,CUST606,Female,46,Electronics,4,100,400
1986,2024-09-14,CUST391,Female,27,Beauty,2,50,100
1987,2024-12-10,CUST639,Female,22,Beauty,1,30,30
1988,2024-06-18,CUST490,Female,28,Clothing,4,500,2000
1989,2024-03-29,CUST205,Male,31,Clothing,1,200,200
1990,2024-07-20,CUST460,Female,44,Sports,5,100,500
1991,2024-03-24,CUST720,Male,48,Beauty,5,50,250
1992,2024-09-02,CUST621,Male,38,Electronics,5,50,250
1993,2024-12-28,CUST643,Female,23,Beauty,1,50,50
1994,2024-11-30,CUST130,Female,20,Food,2,20,40
1995,2024-03-04,CUST723,Male,37,Electronics,2,500,1000
1996,2024-09-14,CUST100,Male,47,Electronics,3,500,1500
1997,2024-06-18,CUST205,Female,32,Sports,1,100,100
1998,2024-01-01,CUST003,Female,18,Electronics,3,100,300
1999,2024-12-20,CUST648,Female,53,Clothing,1,200,200
2000,2024-03-12,CUST493,Female,51,Beauty,5,30,150
